id,intitule,alternance,appellationlibelle,dateActualisation,dateCreation,description,dureeTravailLibelle,dureeTravailLibelleConverti,entreprise.nom,experienceCommentaire,experienceExige,experienceLibelle,lieuTravail.codePostal,lieuTravail.commune,lieuTravail.latitude,lieuTravail.libelle,lieuTravail.longitude,natureContrat,nombrePostes,origineOffre.origine,origineOffre.urlOrigine,qualificationCode,qualificationLibelle,romeCode,romeLibelle,salaire.commentaire,salaire.libelle,secteurActivite,secteurActiviteLibelle,typeContrat,typeContratLibelle,formations,langues,origine,permis
2071160,Chauffeur-Livreur PL (H/F),No,Conducteur livreur / Conductrice livreuse poids lourds,2019-10-03T08:27:29+02:00,2019-10-03T08:27:24+02:00,"aquila RH Nice, acteur du recrutement Intérim et CDI, recherche pour l'un de ses clients un Chauffeur-Livreur PL  H/F. 
Vous aurez pour principales missions :
- Chargement de votre véhicule.
- Réalisation des tournées de livraison des produits auprès d'une clientèle dont vous êtes l'interlocuteur privilégié.",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071160,X,,N4105,Conduite et livraison par tournées sur courte distance,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 3 Mois,,,"JOBINTREE,METEOJOB",
2071158,Chauffeur-Livreur PL (H/F),No,Conducteur livreur / Conductrice livreuse poids lourds,2019-10-03T08:28:04+02:00,2019-10-03T08:27:14+02:00,"aquila RH Nice, acteur du recrutement Intérim et CDI, recherche pour l'un de ses clients un Chauffeur-Livreur PL  H/F.
Vous aurez pour principales missions :
- Chargement de votre véhicule.
- Réalisation des tournées de livraison des produits auprès d'une clientèle dont vous êtes l'interlocuteur privilégié.",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071158,X,,N4105,Conduite et livraison par tournées sur courte distance,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 6 Mois,,,"JOBINTREE,METEOJOB",
2071145,Peintre h/f,No,Peintre en bâtiment,2019-10-03T08:26:49+02:00,2019-10-03T08:26:48+02:00,"Aquila RH Nice, acteur du recrutement CDI, CDD et Intérim recherche pour un de ses clients ME spécialisé dans l'industrie, un peintre (H/F) expérimenté.
Vos principales missions sont :
- A l'intérieur ou à l'extérieur d'un bâtiment, d'une maison, d'un lieu public, de bureaux ou d'espaces industriels ou commerciaux, le travail d'un peintre en bâtiment consiste à recouvrir les murs et les plafonds de revêtements, de façon à les protéger et à les décorer selon la demande.
- Techniquement, vous devez mettre en place son chantier. 
- Vous préparez les surfaces, lessive, décape, ponce et enduit.
- A lui ensuite de choisir et d'obtenir les coloris précis demandés par le client ou recommandés par le chef de chantier.
- Appliquer la peinture en plusieurs couches au rouleau sur les grandes surfaces et réalise les finitions à la brosse.
- A l'extérieur, mettre en œuvre des systèmes RPE (revêtement plastique épais) et RSE (revêtement semi-épais).",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071145,X,,F1606,Peinture en bâtiment,,,,,CDI,Contrat à durée indéterminée,,,"JOBINTREE,METEOJOB",
2071117,Maçon (H/F),No,Maçon / Maçonne,2019-10-03T08:26:29+02:00,2019-10-03T08:25:32+02:00,"aquila RH Nice, agence de recrutement en Intérim, CDD, CDI, recherche pour l'un de ses clients, acteur régional du BTP, un(e) Maçon (H/F) expérimenté(e).
Vos principales missions sont les suivantes :
- Maçonnerie traditionnelle sur chantier de rénovation
- Brique et parpaing
- Réalisation de Coffrage en bois, Châssis d'armatures
- Gâchage manuel ou mécanique
- Réalisation d'enduits divers
- Lecture de plans
- Maitrise des outils (truelle, fil à plomb, marteler, bétonnière, élévateur, vibrateur)",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071117,X,,F1703,Maçonnerie,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 6 Mois,,,JOBINTREE,
2071103,Chauffeur Spl (H/F),No,Conducteur / Conductrice de véhicules Super Lourds,2019-10-03T08:24:45+02:00,2019-10-03T08:24:40+02:00,"aquila RH Nice recherche pour l'un de ses clients basé sur Nice Est un chauffeur SPL H/F expérimenté(e).    
Vos missions :
- Conduite d'un véhicule SPL.
- Effectue des opérations de chargement/déchargement.",,Non renseigné,Aquila Rh Nice,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2071103,X,,N4101,Conduite de transport de marchandises sur longue distance,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 6 Mois,,,JOBINTREE,
2070957,ASSISTANT LOGISTIQUE H/F,No,Assistant / Assistante logistique,2019-10-03T08:18:40+02:00,2019-10-03T08:18:40+02:00,"aquila RH Avignon acteur du recrutement en CDI/CDD et intérim recherche pour l'un de ses clients basé à St Martin de Crau un Assistant logistique H/F.
Votre mission: édition de bons de livraison et de reprise. Connaissance obligatoire du logiciel AS400.
Horaires: de 8H30 à 16H30 avec 40 minutes de pause déjeuner",,Non renseigné,Aquila Rh Avignon,,D,Débutant accepté,,,,13 - Bouches du Rhône,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2070957,X,,N1303,Intervention technique d'exploitation logistique,,,78,Activités des agences de travail temporaire,MIS,Mission intérimaire - 1 Mois,,,JOBINTREE,
2062786,gouvernant H/F,No,Gouvernant / Gouvernante à domicile,2019-10-03T05:27:18+02:00,2019-10-03T05:27:15+02:00,"Oxilia est un acteur majeur des services à la personne. Notre mission est de mettre en relation les prestataires de services à domicile avec les particuliers qui ont besoin d'assistance, de prise en charge au domicile.
  Oxilia vous propose cette offre d'emploi à pourvoir prochainement....Missions G¿n¿rales Vous int¿grez l'¿quipe Housekeeping en qualit¿ d'Assistant(e) Gouvernante H¿tel 5* -  Les t¿ches de l'Assitant(e) Gouvernante H¿tel 5*¿:¿Seconde la Gouvernante au niveau...",,Non renseigné,,,D,Débutant accepté,,,,13 - Bouches du Rhône,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2062786,X,,K1304,Services domestiques,,"Horaire de 10,00 Euros à 12,00 Euros",88,Aide à domicile,CDI,Contrat à durée indéterminée,,,OXILIA,B - Véhicule léger
2062741,aide soignant H/F,No,Aide-soignant / Aide-soignante à domicile,2019-10-03T05:25:26+02:00,2019-10-03T05:25:25+02:00,"Oxilia est un acteur majeur des services à la personne. Notre mission est de mettre en relation les prestataires de services à domicile avec les particuliers qui ont besoin d'assistance, de prise en charge au domicile.
  Oxilia vous propose cette offre d'emploi à pourvoir prochainement....collaborateurs. Notre m¿tier, c'est l'emploi. Nous recherchons pour l'un de nos clients, un(e) Aide-Soignant(e) ¿ Domicile H/F sur le secteur de Beaujeu. L'¿tablissement est un service de soins ¿ domicile...",,Non renseigné,Oxilia,,D,Débutant accepté,04420,04024,44.20333333,04 - BEAUJEU,6.371666666,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2062741,X,,J1501,"Soins d'hygiène, de confort du patient",,"Horaire de 10,00 Euros à 12,00 Euros",88,Aide à domicile,CDI,Contrat à durée indéterminée,,,OXILIA,B - Véhicule léger
2062681,gouvernant H/F,No,Gouvernant / Gouvernante à domicile,2019-10-03T05:23:13+02:00,2019-10-03T05:23:12+02:00,"Oxilia est un acteur majeur des services à la personne. Notre mission est de mettre en relation les prestataires de services à domicile avec les particuliers qui ont besoin d'assistance, de prise en charge au domicile.
  Oxilia vous propose cette offre d'emploi à pourvoir prochainement....¿quipe Housekeeping en qualit¿ d'Assistant(e) Gouvernante H¿tel 5*-  Les t¿ches de l'Assitant(e)......- Contr¿le propret¿ des ¿tages, des Communs, Maisons & Suites- Assure le confort et le bien ¿tre...",,Non renseigné,,,D,Débutant accepté,,,,13 - Bouches du Rhône,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2062681,X,,K1304,Services domestiques,,"Horaire de 10,00 Euros à 12,00 Euros",88,Aide à domicile,CDI,Contrat à durée indéterminée,,,OXILIA,B - Véhicule léger
2062678,aide soignant H/F,No,Aide-soignant / Aide-soignante,2019-10-03T05:23:04+02:00,2019-10-03T05:23:04+02:00,"Oxilia est un acteur majeur des services à la personne. Notre mission est de mettre en relation les prestataires de services à domicile avec les particuliers qui ont besoin d'assistance, de prise en charge au domicile.
  Oxilia vous propose cette offre d'emploi à pourvoir prochainement....Description du poste : Nous recrutons un aide soignant (H/F) dipl¿m¿ pour travailler en maison de retraite. Les missions principales sont de : - Dispenser les soins d'hygi¿ne et de confort,...",,Non renseigné,,,D,Débutant accepté,83560,83066,43.67083333,83 - GINASSERVIS,5.849166666,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2062678,X,,J1501,"Soins d'hygiène, de confort du patient",,"Horaire de 10,00 Euros à 12,00 Euros",88,Aide à domicile,CDI,Contrat à durée indéterminée,,,OXILIA,B - Véhicule léger
2062636,Gestionnaire de paie (H/F),No,Gestionnaire paie,2019-10-03T05:21:34+02:00,2019-10-03T05:21:33+02:00,"Recherche: Gestionnaire de paie (H/F)
- Vous prenez en charge la gestion administrative de la paie pour les clients du cabinet (établissement des bulletins de paies, gestion des formulaires administratifs...)
- Vous assistez et conseillez les clients dans la gestion courante de leur personnel
- Vous évoluez dans un univers multi-conventionnel",,Non renseigné,,,D,Débutant accepté,13001,13201,43.2975,13 - MARSEILLE 01,5.38111111,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2062636,X,,M1203,Comptabilité,,,,,CDI,Contrat à durée indéterminée,,,JOBINTREE,
2062616,aide soignant H/F,No,Aide-soignant / Aide-soignante,2019-10-03T05:21:10+02:00,2019-10-03T05:21:09+02:00,"Oxilia est un acteur majeur des services à la personne. Notre mission est de mettre en relation les prestataires de services à domicile avec les particuliers qui ont besoin d'assistance, de prise en charge au domicile.
  Oxilia vous propose cette offre d'emploi à pourvoir prochainement....4100 collaborateurs. Notre m¿tier, c'est l'emploi. L'agence Aile M¿dicale de Nice recherche un(e) aide-soignant(e) H/F pour un roulement complet sur le mois d'aout en EHPAD sur Drap (accessible...",,Non renseigné,,,D,Débutant accepté,06340,06054,43.755,06 - DRAP,7.321388888,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2062616,X,,J1501,"Soins d'hygiène, de confort du patient",,"Horaire de 10,00 Euros à 12,00 Euros",88,Aide à domicile,CDI,Contrat à durée indéterminée,,,OXILIA,B - Véhicule léger
2062592,aide soignant H/F,No,Aide-soignant / Aide-soignante,2019-10-03T05:20:31+02:00,2019-10-03T05:20:30+02:00,"Oxilia est un acteur majeur des services à la personne. Notre mission est de mettre en relation les prestataires de services à domicile avec les particuliers qui ont besoin d'assistance, de prise en charge au domicile.
  Oxilia vous propose cette offre d'emploi à pourvoir prochainement....Le poste  Nous recherchons 2 Aides-soignants Dipl¿m¿s H/F pour un  (de 3 ¿ 6 mois) sur Saint-Etienne-de-Tin¿e (EHPAD/H¿pital). Le poste peut ¿tre log¿.Poste ¿ pourvoir au plus t¿t.Possibilit¿...",,Non renseigné,,,D,Débutant accepté,,,,06 - Alpes Maritimes,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2062592,X,,J1501,"Soins d'hygiène, de confort du patient",,"Horaire de 10,00 Euros à 12,00 Euros",88,Aide à domicile,CDI,Contrat à durée indéterminée,,,OXILIA,B - Véhicule léger
2062587,aide soignant H/F,No,Aide-soignant / Aide-soignante,2019-10-03T05:20:20+02:00,2019-10-03T05:20:19+02:00,"Oxilia est un acteur majeur des services à la personne. Notre mission est de mettre en relation les prestataires de services à domicile avec les particuliers qui ont besoin d'assistance, de prise en charge au domicile.
  Oxilia vous propose cette offre d'emploi à pourvoir prochainement...., c'est l'emploi. Nous recherchons pour l'un de nos ¿tablissements (Ehpad) sur Charmes/Rh¿ne des aides soignantes/soignants dipl¿m¿(e)s d'¿tat pour des remplacements en contrat de vacation. De nombreux...",,Non renseigné,,,D,Débutant accepté,,,,04 - Alpes de Haute Provence,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2062587,X,,J1501,"Soins d'hygiène, de confort du patient",,"Horaire de 10,00 Euros à 12,00 Euros",88,Aide à domicile,CDI,Contrat à durée indéterminée,,,OXILIA,B - Véhicule léger
2062565,Gestionnaire de paie (H/F),No,Gestionnaire paie,2019-10-03T05:19:35+02:00,2019-10-03T05:19:35+02:00,"Recherche: Gestionnaire de paie (H/F)
- Vous prenez en charge la gestion administrative de la paie pour les clients du cabinet (établissement des bulletins de paies, gestion des formulaires administratifs...)
- Vous assistez et conseillez les clients dans la gestion courante de leur personnel
- Vous évoluez dans un univers multi-conventionnel",,Non renseigné,,,D,Débutant accepté,06160,06004,43.58,06 - ANTIBES,7.1230555540000005,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2062565,X,,M1203,Comptabilité,,,,,CDI,Contrat à durée indéterminée,,,JOBINTREE,
2062558,gouvernant H/F,No,Gouvernant / Gouvernante à domicile,2019-10-03T05:20:04+02:00,2019-10-03T05:19:15+02:00,"Oxilia est un acteur majeur des services à la personne. Notre mission est de mettre en relation les prestataires de services à domicile avec les particuliers qui ont besoin d'assistance, de prise en charge au domicile.
  Oxilia vous propose cette offre d'emploi à pourvoir prochainement....Housekeeping en qualit¿ d'Assistant(e) Gouvernante H¿tel 5*-  Les t¿ches de......¿tes itulaire d?un BAC/BTS H¿tellerie avec une exp¿rience de......- 35 kms du Pont du Gard chef d'oeuvre Romain - 45 kms de...",,Non renseigné,,,D,Débutant accepté,,,,13 - Bouches du Rhône,,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2062558,X,,K1304,Services domestiques,,"Horaire de 10,00 Euros à 12,00 Euros",88,Aide à domicile,CDI,Contrat à durée indéterminée,,,OXILIA,B - Véhicule léger
2062539,INGENIEUR DÉVELOPPEUR JAVA CONFIRMÉ - AIX-EN-PROVENCE (H/F),No,Ingénieur / Ingénieure de développement informatique,2019-10-03T05:18:25+02:00,2019-10-03T05:18:25+02:00,"Recherche: INGENIEUR DÉVELOPPEUR JAVA CONFIRMÉ - AIX-EN-PROVENCE (H/F)
Description de la mission
CE QUE NOUS POUVONS ACCOMPLIR ENSEMBLE :
Au sein du centre de compétences Logiciels Orientés Utilisateur d'Aix en Provence, vous êtes impliqués dans des projets clients ou des projets au forfait. Pour cela vous concevez et développez des solutions en technologie JAVA sur un ensemble d'applicatifs du domaine de la défense maritime afin qu'elles soient pérennes, évolutives et performantes. Vous pourrez être amené à intervenir sur des réponses à appels d'offre sur l'analyse des besoins et le chiffrage technique.
Vous aurez comme principales missions :
- Contribuer aux choix des technologies et outillages associés
- Implémenter la solution : décliner l'architecture au niveau conception détaillée, fournir l'expertise technique pour accompagner les développeurs, vérifier le respect des principes d'architecture et des normes projets.
- Participer aux avants ventes dans son domaine de comp...",,Non renseigné,,,D,Débutant accepté,13080,13001,43.52777778,13 - AIX EN PROVENCE,5.445555555,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2062539,X,,M1805,Études et développement informatique,,,,,CDI,Contrat à durée indéterminée,,,JOBINTREE,
2062501,INGENIEUR DÉVELOPPEUR JAVA JUNIOR - AIX-EN-PROVENCE (H/F),No,Ingénieur / Ingénieure de développement informatique,2019-10-03T05:17:47+02:00,2019-10-03T05:17:47+02:00,"Recherche: INGENIEUR DÉVELOPPEUR JAVA JUNIOR - AIX-EN-PROVENCE (H/F)
Description de la mission
CE QUE NOUS POUVONS ACCOMPLIR ENSEMBLE :
Au sein du centre de compétences Logiciels Orientés Utilisateur de Toulon, vous êtes impliqués dans des projets clients ou des projets au forfait. Pour cela vous concevez et développez des solutions en technologie JAVA sur un ensemble d'applicatifs du domaine de la défense maritime afin qu'elles soient pérennes, évolutives et performantes. Vous pourrez être amené à intervenir sur des réponses à appels d'offre sur l'analyse des besoins et le chiffrage technique.
En nous rejoignant, vous vous verrez confier les missions suivantes :
* Contribuer aux choix des technologies et outillages associés
* Estimer la charge de réalisation des tâches qui sont confiées, et à en communiquer l'avancement
* Concevoir de manière détaillée et participer au développement des évolutions
* Diagnostiquer les incidents et les anomalies, et en assurer la correction
* T...",,Non renseigné,,,D,Débutant accepté,13080,13001,43.52777778,13 - AIX EN PROVENCE,5.445555555,Contrat travail,1,2,https://candidat.pole-emploi.fr/offres/recherche/detail/2062501,X,,M1805,Études et développement informatique,,,,,CDI,Contrat à durée indéterminée,,,JOBINTREE,
